time,position,velocity,effort
4.5200000000000005,0.26794999837875366,0.023103749379515648,19530020.0
4.53,0.26794999837875366,0.041556671261787415,19507648.0
4.54,0.26794999837875366,-0.005380661692470312,19489196.0
4.55,0.26794999837875366,0.0002259999018860981,19536132.0
4.5600000000000005,0.26794999837875366,0.01878698542714119,19530526.0
4.57,0.26794999837875366,0.010278774425387383,19511966.0
4.58,0.26794999837875366,0.030280133709311485,19520474.0
4.59,0.26794999837875366,0.016992492601275444,19500472.0
4.6000000000000005,0.26794999837875366,-0.0049375370144844055,19513760.0
4.61,0.26794999837875366,-0.01129927672445774,19535690.0
4.62,0.26794999837875366,-0.019189151003956795,19542052.0
4.63,0.26794999837875366,-0.016216378659009933,19549942.0
4.64,0.26794999837875366,0.0019457917660474777,19546968.0
4.65,0.26794999837875366,-0.0041814930737018585,19528806.0
4.66,0.26794999837875366,0.0021737096831202507,19534934.0
4.67,0.26794999837875366,0.000714542344212532,19528578.0
4.68,0.26794999837875366,-0.005822418257594109,19530038.0
4.69,0.26794999837875366,0.006342392414808273,19536574.0
4.7,0.26794999837875366,0.018356556072831154,19524410.0
